ligand_id,label,score,has_rank1,n_ranks,rank_used
abl1_decoy_009053,0,-1.88,1,10,1
abl1_decoy_009054,0,-3.37,1,10,1
abl1_decoy_009055,0,-2.04,1,10,1
abl1_decoy_009056,0,-2.67,1,10,1
abl1_decoy_009057,0,-2.44,1,10,1
abl1_decoy_009058,0,-4.15,1,10,1
abl1_decoy_009059,0,-2.02,1,10,1
abl1_decoy_009060,0,-3.2,1,10,1
abl1_decoy_009061,0,-1.55,1,10,1
abl1_decoy_009062,0,,0,0,
abl1_decoy_009063,0,-3.13,1,10,1
abl1_decoy_009064,0,-1.42,1,10,1
abl1_decoy_009065,0,-3.22,1,10,1
abl1_decoy_009066,0,-3.44,1,10,1
abl1_decoy_009067,0,-3.64,1,10,1
abl1_decoy_009068,0,-1.9,1,10,1
abl1_decoy_009069,0,-2.52,1,10,1
abl1_decoy_009070,0,-1.96,1,10,1
abl1_decoy_009071,0,-2.94,1,10,1
abl1_decoy_009072,0,-1.85,1,10,1
abl1_decoy_009073,0,-2.88,1,10,1
abl1_decoy_009074,0,-3.34,1,10,1
abl1_decoy_009075,0,-2.75,1,10,1
abl1_decoy_009076,0,-2.24,1,10,1
abl1_decoy_009077,0,-3.01,1,10,1
abl1_decoy_009078,0,-2.46,1,10,1
abl1_decoy_009079,0,-3.5,1,10,1
abl1_decoy_009080,0,-2.28,1,10,1
abl1_decoy_009081,0,-2.88,1,10,1
abl1_decoy_009082,0,-2.74,1,10,1
abl1_decoy_009083,0,-2.25,1,10,1
abl1_decoy_009084,0,-3.39,1,10,1
abl1_decoy_009085,0,-2.33,1,10,1
abl1_decoy_009086,0,-1.8,1,10,1
abl1_decoy_009087,0,-2.48,1,10,1
abl1_decoy_009088,0,-2.81,1,10,1
abl1_decoy_009089,0,-1.13,1,10,1
abl1_decoy_009090,0,-2.07,1,10,1
abl1_decoy_009091,0,-2.51,1,10,1
abl1_decoy_009092,0,-3.38,1,10,1
abl1_decoy_009093,0,-2.52,1,10,1
abl1_decoy_009094,0,-3.08,1,10,1
abl1_decoy_009095,0,-3.49,1,10,1
abl1_decoy_009096,0,-2.88,1,10,1
abl1_decoy_009097,0,-3.21,1,10,1
abl1_decoy_009098,0,-2.2,1,10,1
abl1_decoy_009099,0,-3.17,1,10,1
abl1_decoy_009100,0,-1.62,1,10,1
abl1_decoy_009101,0,-4.46,1,10,1
abl1_decoy_009102,0,-0.95,1,10,1
abl1_decoy_009103,0,-2.69,1,10,1
abl1_decoy_009104,0,-1.87,1,10,1
abl1_decoy_009105,0,-2.22,1,10,1
abl1_decoy_009106,0,-3.28,1,10,1
abl1_decoy_009107,0,-2.05,1,10,1
abl1_decoy_009108,0,-1.79,1,10,1
abl1_decoy_009109,0,-3.05,1,10,1
abl1_decoy_009110,0,-3.67,1,10,1
abl1_decoy_009111,0,-2.75,1,10,1
abl1_decoy_009112,0,-2.79,1,10,1
abl1_decoy_009113,0,-3.94,1,10,1
abl1_decoy_009114,0,-2.07,1,10,1
abl1_decoy_009115,0,-2.42,1,10,1
abl1_decoy_009116,0,-2.72,1,10,1
abl1_decoy_009117,0,-5.33,1,10,1
abl1_decoy_009118,0,-4.01,1,10,1
abl1_decoy_009119,0,-1.0,1,10,1
abl1_decoy_009120,0,-2.22,1,10,1
abl1_decoy_009121,0,-4.52,1,10,1
abl1_decoy_009122,0,-2.33,1,10,1
abl1_decoy_009123,0,-1.37,1,10,1
abl1_decoy_009124,0,-2.87,1,10,1
abl1_decoy_009125,0,-2.18,1,10,1
abl1_decoy_009126,0,-3.78,1,10,1
abl1_decoy_009127,0,-2.57,1,10,1
abl1_decoy_009128,0,-3.66,1,10,1
abl1_decoy_009129,0,-3.78,1,10,1
abl1_decoy_009130,0,-3.09,1,10,1
abl1_decoy_009131,0,-3.51,1,10,1
abl1_decoy_009132,0,-2.62,1,10,1
abl1_decoy_009133,0,-2.07,1,10,1
abl1_decoy_009134,0,-3.9,1,10,1
abl1_decoy_009135,0,-1.85,1,10,1
abl1_decoy_009136,0,-2.87,1,10,1
abl1_decoy_009137,0,-2.6,1,10,1
abl1_decoy_009138,0,-2.53,1,10,1
abl1_decoy_009139,0,-2.77,1,10,1
abl1_decoy_009140,0,-2.42,1,10,1
abl1_decoy_009141,0,-1.83,1,10,1
abl1_decoy_009142,0,-0.65,1,10,1
abl1_decoy_009143,0,-2.58,1,10,1
abl1_decoy_009144,0,-1.08,1,10,1
abl1_decoy_009145,0,-1.13,1,10,1
abl1_decoy_009146,0,-2.44,1,10,1
abl1_decoy_009147,0,-2.15,1,10,1
abl1_decoy_009148,0,-3.77,1,10,1
abl1_decoy_009149,0,-3.29,1,10,1
abl1_decoy_009150,0,-3.64,1,10,1
abl1_decoy_009151,0,-3.37,1,10,1
abl1_decoy_009152,0,-3.58,1,10,1
abl1_decoy_009153,0,-2.46,1,10,1
abl1_decoy_009154,0,-2.15,1,10,1
abl1_decoy_009155,0,-2.93,1,10,1
abl1_decoy_009156,0,-3.16,1,10,1
abl1_decoy_009157,0,-2.33,1,10,1
abl1_decoy_009158,0,-2.96,1,10,1
abl1_decoy_009159,0,-2.15,1,10,1
abl1_decoy_009160,0,-3.63,1,10,1
abl1_decoy_009161,0,-3.23,1,10,1
abl1_decoy_009162,0,-2.6,1,10,1
abl1_decoy_009163,0,-2.62,1,10,1
abl1_decoy_009164,0,-3.42,1,10,1
abl1_decoy_009165,0,-2.22,1,10,1
abl1_decoy_009166,0,-0.94,1,10,1
abl1_decoy_009167,0,-2.09,1,10,1
abl1_decoy_009168,0,-2.66,1,10,1
abl1_decoy_009169,0,-1.12,1,10,1
abl1_decoy_009170,0,,0,0,
abl1_decoy_009171,0,-1.5,1,10,1
abl1_decoy_009172,0,,0,0,
abl1_decoy_009173,0,,0,0,
abl1_decoy_009174,0,-3.02,1,10,1
abl1_decoy_009175,0,-1.55,1,10,1
abl1_decoy_009176,0,-2.93,1,10,1
abl1_decoy_009177,0,-1.98,1,10,1
abl1_decoy_009178,0,-1.86,1,10,1
abl1_decoy_009179,0,-1.5,1,10,1
abl1_decoy_009180,0,-1.93,1,10,1
abl1_decoy_009181,0,-2.27,1,10,1
abl1_decoy_009182,0,-2.66,1,10,1
abl1_decoy_009183,0,-1.5,1,10,1
abl1_decoy_009184,0,-0.9,1,10,1
abl1_decoy_009185,0,-1.91,1,10,1
abl1_decoy_009186,0,,0,0,
abl1_decoy_009187,0,-2.84,1,10,1
abl1_decoy_009188,0,-2.47,1,10,1
abl1_decoy_009189,0,-2.25,1,10,1
abl1_decoy_009190,0,-2.83,1,10,1
abl1_decoy_009191,0,-2.33,1,10,1
abl1_decoy_009192,0,-3.2,1,10,1
abl1_decoy_009193,0,-2.22,1,10,1
abl1_decoy_009194,0,-1.58,1,10,1
abl1_decoy_009195,0,-3.74,1,10,1
abl1_decoy_009196,0,-2.66,1,10,1
abl1_decoy_009197,0,-4.0,1,10,1
abl1_decoy_009198,0,-3.41,1,10,1
abl1_decoy_009199,0,-3.97,1,10,1
abl1_decoy_009200,0,-1.87,1,10,1
abl1_decoy_009201,0,-3.96,1,10,1
abl1_decoy_009202,0,-1.44,1,10,1
abl1_decoy_009203,0,-1.38,1,10,1
abl1_decoy_009204,0,-1.26,1,10,1
abl1_decoy_009205,0,-2.54,1,10,1
abl1_decoy_009206,0,-2.83,1,10,1
abl1_decoy_009207,0,-1.7,1,10,1
abl1_decoy_009208,0,-2.22,1,10,1
abl1_decoy_009209,0,-2.76,1,10,1
abl1_decoy_009210,0,-1.79,1,10,1
abl1_decoy_009211,0,-2.02,1,10,1
abl1_decoy_009212,0,-1.72,1,10,1
abl1_decoy_009213,0,-0.32,1,10,1
abl1_decoy_009214,0,-1.33,1,10,1
abl1_decoy_009215,0,-3.29,1,10,1
abl1_decoy_009216,0,-2.17,1,10,1
abl1_decoy_009217,0,-1.99,1,10,1
abl1_decoy_009218,0,-2.15,1,10,1
abl1_decoy_009219,0,-2.0,1,10,1
abl1_decoy_009220,0,-1.72,1,10,1
abl1_decoy_009221,0,-1.12,1,10,1
abl1_decoy_009222,0,-2.31,1,10,1
abl1_decoy_009223,0,-1.1,1,10,1
abl1_decoy_009224,0,-2.52,1,10,1
abl1_decoy_009225,0,-1.12,1,10,1
abl1_decoy_009226,0,-2.97,1,10,1
abl1_decoy_009227,0,-3.09,1,10,1
abl1_decoy_009228,0,-1.63,1,10,1
abl1_decoy_009229,0,-2.57,1,10,1
abl1_decoy_009230,0,-2.52,1,10,1
abl1_decoy_009231,0,-1.58,1,10,1
abl1_decoy_009232,0,-3.31,1,10,1
abl1_decoy_009233,0,-3.35,1,10,1
abl1_decoy_009234,0,-2.28,1,10,1
abl1_decoy_009235,0,-1.75,1,10,1
abl1_decoy_009236,0,-2.91,1,10,1
abl1_decoy_009237,0,-3.18,1,10,1
abl1_decoy_009238,0,-2.7,1,10,1
abl1_decoy_009239,0,-2.75,1,10,1
abl1_decoy_009240,0,-3.1,1,10,1
abl1_decoy_009241,0,-1.87,1,10,1
abl1_decoy_009242,0,-2.51,1,10,1
abl1_decoy_009243,0,-2.73,1,10,1
abl1_decoy_009244,0,-2.37,1,10,1
abl1_decoy_009245,0,-1.7,1,10,1
abl1_decoy_009246,0,-1.59,1,10,1
abl1_decoy_009247,0,-1.43,1,10,1
abl1_decoy_009248,0,-2.19,1,10,1
abl1_decoy_009249,0,-1.96,1,10,1
abl1_decoy_009250,0,-3.23,1,10,1
abl1_decoy_009251,0,-1.66,1,10,1
abl1_decoy_009252,0,-2.73,1,10,1
abl1_decoy_009253,0,-1.44,1,10,1
abl1_decoy_009254,0,-1.89,1,10,1
abl1_decoy_009255,0,-1.11,1,10,1
abl1_decoy_009256,0,-1.57,1,10,1
abl1_decoy_009257,0,-0.92,1,10,1
abl1_decoy_009258,0,-2.88,1,10,1
abl1_decoy_009259,0,-0.61,1,10,1
abl1_decoy_009260,0,-2.55,1,10,1
abl1_decoy_009261,0,-1.1,1,10,1
abl1_decoy_009262,0,-2.29,1,10,1
abl1_decoy_009263,0,-2.26,1,10,1
abl1_decoy_009264,0,-1.65,1,10,1
abl1_decoy_009265,0,-1.88,1,10,1
abl1_decoy_009266,0,-1.49,1,10,1
abl1_decoy_009267,0,-0.78,1,10,1
abl1_decoy_009268,0,-2.51,1,10,1
abl1_decoy_009269,0,-1.84,1,10,1
abl1_decoy_009270,0,-1.72,1,10,1
abl1_decoy_009271,0,-2.78,1,10,1
abl1_decoy_009272,0,-2.16,1,10,1
abl1_decoy_009273,0,-2.29,1,10,1
abl1_decoy_009274,0,-2.78,1,10,1
abl1_decoy_009275,0,-2.81,1,10,1
abl1_decoy_009276,0,-1.76,1,10,1
abl1_decoy_009277,0,-2.96,1,10,1
abl1_decoy_009278,0,-2.19,1,10,1
abl1_decoy_009279,0,-0.77,1,10,1
abl1_decoy_009280,0,-2.52,1,10,1
abl1_decoy_009281,0,-2.77,1,10,1
abl1_decoy_009282,0,-2.86,1,10,1
abl1_decoy_009283,0,-2.33,1,10,1
abl1_decoy_009284,0,-1.21,1,10,1
abl1_decoy_009285,0,-2.17,1,10,1
abl1_decoy_009286,0,-2.33,1,10,1
abl1_decoy_009287,0,-1.88,1,10,1
abl1_decoy_009288,0,-3.25,1,10,1
abl1_decoy_009289,0,-2.82,1,10,1
abl1_decoy_009290,0,-2.51,1,10,1
abl1_decoy_009291,0,-3.25,1,10,1
abl1_decoy_009292,0,-1.65,1,10,1
abl1_decoy_009293,0,-2.12,1,10,1
abl1_decoy_009294,0,-2.88,1,10,1
abl1_decoy_009295,0,-1.28,1,10,1
abl1_decoy_009296,0,-3.96,1,10,1
abl1_decoy_009297,0,-1.48,1,10,1
abl1_decoy_009298,0,-2.78,1,10,1
abl1_decoy_009299,0,-3.96,1,10,1
abl1_decoy_009300,0,-3.22,1,10,1
abl1_decoy_009301,0,-3.24,1,10,1
abl1_decoy_009302,0,-1.35,1,10,1
abl1_decoy_009303,0,-2.11,1,10,1
abl1_decoy_009304,0,-1.53,1,10,1
abl1_decoy_009305,0,-1.07,1,10,1
abl1_decoy_009306,0,-2.03,1,10,1
abl1_decoy_009307,0,-3.46,1,10,1
abl1_decoy_009308,0,-2.36,1,10,1
abl1_decoy_009309,0,-1.74,1,10,1
abl1_decoy_009310,0,-0.97,1,10,1
abl1_decoy_009311,0,-2.25,1,10,1
abl1_decoy_009312,0,-0.47,1,10,1
abl1_decoy_009313,0,-0.48,1,10,1
abl1_decoy_009314,0,-3.37,1,10,1
abl1_decoy_009315,0,-3.58,1,10,1
abl1_decoy_009316,0,-1.39,1,10,1
abl1_decoy_009317,0,-3.14,1,10,1
abl1_decoy_009318,0,-3.7,1,10,1
abl1_decoy_009319,0,-3.18,1,10,1
abl1_decoy_009320,0,-0.78,1,10,1
abl1_decoy_009321,0,-2.4,1,10,1
abl1_decoy_009322,0,-1.38,1,10,1
abl1_decoy_009323,0,-2.88,1,10,1
abl1_decoy_009324,0,-1.79,1,10,1
abl1_decoy_009325,0,-2.41,1,10,1
abl1_decoy_009326,0,-1.97,1,10,1
abl1_decoy_009327,0,-3.66,1,10,1
abl1_decoy_009328,0,-1.3,1,10,1
abl1_decoy_009329,0,-0.45,1,10,1
abl1_decoy_009330,0,-3.06,1,10,1
abl1_decoy_009331,0,-1.62,1,10,1
abl1_decoy_009332,0,-2.7,1,10,1
abl1_decoy_009333,0,-0.42,1,10,1
abl1_decoy_009334,0,-1.48,1,10,1
abl1_decoy_009335,0,-2.52,1,10,1
abl1_decoy_009336,0,-1.38,1,10,1
abl1_decoy_009337,0,-0.99,1,10,1
abl1_decoy_009338,0,-1.9,1,10,1
abl1_decoy_009339,0,-3.32,1,10,1
abl1_decoy_009340,0,-2.29,1,10,1
abl1_decoy_009341,0,-3.04,1,10,1
abl1_decoy_009342,0,-1.5,1,10,1
abl1_decoy_009343,0,-2.34,1,10,1
abl1_decoy_009344,0,-3.45,1,10,1
abl1_decoy_009345,0,-2.81,1,10,1
abl1_decoy_009346,0,-3.61,1,10,1
abl1_decoy_009347,0,-1.72,1,10,1
abl1_decoy_009348,0,-1.39,1,10,1
abl1_decoy_009349,0,-1.62,1,10,1
abl1_decoy_009350,0,-3.73,1,10,1
abl1_decoy_009351,0,-1.54,1,10,1
abl1_decoy_009352,0,-2.85,1,10,1
abl1_decoy_009353,0,-2.75,1,10,1
abl1_decoy_009354,0,-1.73,1,10,1
abl1_decoy_009355,0,-4.81,1,10,1
abl1_decoy_009356,0,-0.92,1,10,1
abl1_decoy_009357,0,-1.52,1,10,1
abl1_decoy_009358,0,-1.32,1,10,1
abl1_decoy_009359,0,-0.05,1,10,1
abl1_decoy_009360,0,-0.16,1,10,1
abl1_decoy_009361,0,-3.54,1,10,1
abl1_decoy_009362,0,-1.79,1,10,1
abl1_decoy_009363,0,-0.09,1,10,1
abl1_decoy_009364,0,,0,0,
abl1_decoy_009365,0,-1.7,1,10,1
abl1_decoy_009366,0,-2.29,1,10,1
abl1_decoy_009367,0,-0.7,1,10,1
abl1_decoy_009368,0,-3.62,1,10,1
abl1_decoy_009369,0,-0.78,1,10,1
abl1_decoy_009370,0,-1.81,1,10,1
abl1_decoy_009371,0,-1.91,1,10,1
abl1_decoy_009372,0,-1.7,1,10,1
abl1_decoy_009373,0,-2.74,1,10,1
abl1_decoy_009374,0,-2.01,1,10,1
abl1_decoy_009375,0,-1.53,1,10,1
abl1_decoy_009376,0,-4.83,1,10,1
abl1_decoy_009377,0,-2.49,1,10,1
abl1_decoy_009378,0,-0.67,1,10,1
abl1_decoy_009379,0,-1.96,1,10,1
abl1_decoy_009380,0,-1.45,1,10,1
abl1_decoy_009381,0,-3.79,1,10,1
abl1_decoy_009382,0,-1.97,1,10,1
abl1_decoy_009383,0,-1.69,1,10,1
abl1_decoy_009384,0,-0.25,1,10,1
abl1_decoy_009385,0,-2.65,1,10,1
abl1_decoy_009386,0,-0.99,1,10,1
abl1_decoy_009387,0,-3.42,1,10,1
abl1_decoy_009388,0,-1.74,1,10,1
abl1_decoy_009389,0,-3.43,1,10,1
abl1_decoy_009390,0,-2.82,1,10,1
abl1_decoy_009391,0,-2.71,1,10,1
abl1_decoy_009392,0,-3.52,1,10,1
abl1_decoy_009393,0,-3.57,1,10,1
abl1_decoy_009394,0,-1.72,1,10,1
abl1_decoy_009395,0,-2.48,1,10,1
abl1_decoy_009396,0,-1.06,1,10,1
abl1_decoy_009397,0,-3.0,1,10,1
abl1_decoy_009398,0,-1.68,1,10,1
abl1_decoy_009399,0,-2.38,1,10,1
abl1_decoy_009400,0,-1.78,1,10,1
abl1_decoy_009401,0,-3.51,1,10,1
abl1_decoy_009402,0,-2.05,1,10,1
abl1_decoy_009403,0,-1.48,1,10,1
abl1_decoy_009404,0,-0.52,1,10,1
abl1_decoy_009405,0,-1.8,1,10,1
abl1_decoy_009406,0,-1.99,1,10,1
abl1_decoy_009407,0,-2.57,1,10,1
abl1_decoy_009408,0,-1.08,1,10,1
abl1_decoy_009409,0,-3.39,1,10,1
abl1_decoy_009410,0,-3.49,1,10,1
abl1_decoy_009411,0,-1.47,1,10,1
abl1_decoy_009412,0,-2.51,1,10,1
abl1_decoy_009413,0,-2.33,1,10,1
abl1_decoy_009414,0,-3.51,1,10,1
abl1_decoy_009415,0,-2.65,1,10,1
abl1_decoy_009416,0,-3.02,1,10,1
abl1_decoy_009417,0,-1.7,1,10,1
abl1_decoy_009418,0,-2.5,1,10,1
abl1_decoy_009419,0,-2.5,1,10,1
abl1_decoy_009420,0,-0.84,1,10,1
abl1_decoy_009421,0,-1.52,1,10,1
abl1_decoy_009422,0,-1.35,1,10,1
abl1_decoy_009423,0,-2.76,1,10,1
abl1_decoy_009424,0,-2.14,1,10,1
abl1_decoy_009425,0,-0.92,1,10,1
abl1_decoy_009426,0,-3.3,1,10,1
abl1_decoy_009427,0,-0.19,1,10,1
abl1_decoy_009428,0,-0.6,1,10,1
abl1_decoy_009429,0,-3.33,1,10,1
abl1_decoy_009430,0,-1.29,1,10,1
abl1_decoy_009431,0,-2.09,1,10,1
abl1_decoy_009432,0,-2.75,1,10,1
abl1_decoy_009433,0,-3.27,1,10,1
abl1_decoy_009434,0,-1.19,1,10,1
abl1_decoy_009435,0,-2.16,1,10,1
abl1_decoy_009436,0,-2.18,1,10,1
abl1_decoy_009437,0,-0.58,1,10,1
abl1_decoy_009438,0,-2.42,1,10,1
abl1_decoy_009439,0,-2.56,1,10,1
abl1_decoy_009440,0,-0.8,1,10,1
abl1_decoy_009441,0,-1.97,1,10,1
abl1_decoy_009442,0,-0.85,1,10,1
abl1_decoy_009443,0,-2.41,1,10,1
abl1_decoy_009444,0,-1.58,1,10,1
abl1_decoy_009445,0,-2.21,1,10,1
abl1_decoy_009446,0,-2.4,1,10,1
abl1_decoy_009447,0,-3.45,1,10,1
abl1_decoy_009448,0,-1.73,1,10,1
abl1_decoy_009449,0,-0.84,1,10,1
abl1_decoy_009450,0,-2.29,1,10,1
abl1_decoy_009451,0,-2.57,1,10,1
abl1_decoy_009452,0,-3.76,1,10,1
abl1_decoy_009453,0,-1.31,1,10,1
abl1_decoy_009454,0,-1.34,1,10,1
abl1_decoy_009455,0,-1.44,1,10,1
abl1_decoy_009456,0,-0.98,1,10,1
abl1_decoy_009457,0,-1.75,1,10,1
abl1_decoy_009458,0,-0.47,1,10,1
abl1_decoy_009459,0,-1.81,1,10,1
abl1_decoy_009460,0,-1.86,1,10,1
abl1_decoy_009461,0,-2.15,1,10,1
abl1_decoy_009462,0,-1.7,1,10,1
abl1_decoy_009463,0,-1.61,1,10,1
abl1_decoy_009464,0,-1.94,1,10,1
abl1_decoy_009465,0,-2.75,1,10,1
abl1_decoy_009466,0,-2.29,1,10,1
abl1_decoy_009467,0,-1.1,1,10,1
abl1_decoy_009468,0,-3.66,1,10,1
abl1_decoy_009469,0,-4.08,1,10,1
abl1_decoy_009470,0,-4.06,1,10,1
abl1_decoy_009471,0,-1.56,1,10,1
abl1_decoy_009472,0,-2.78,1,10,1
abl1_decoy_009473,0,-3.93,1,10,1
abl1_decoy_009474,0,-3.51,1,10,1
abl1_decoy_009475,0,-4.3,1,10,1
abl1_decoy_009476,0,-1.26,1,10,1
abl1_decoy_009477,0,-3.18,1,10,1
abl1_decoy_009478,0,-3.68,1,10,1
abl1_decoy_009479,0,-2.53,1,10,1
abl1_decoy_009480,0,-4.36,1,10,1
abl1_decoy_009481,0,-3.22,1,10,1
abl1_decoy_009482,0,-3.0,1,10,1
abl1_decoy_009483,0,-2.09,1,10,1
abl1_decoy_009484,0,-2.51,1,10,1
abl1_decoy_009485,0,-2.7,1,10,1
abl1_decoy_009486,0,-2.64,1,10,1
abl1_decoy_009487,0,-3.08,1,10,1
abl1_decoy_009488,0,-3.28,1,10,1
abl1_decoy_009489,0,-2.87,1,10,1
abl1_decoy_009490,0,-4.55,1,10,1
abl1_decoy_009491,0,-3.71,1,10,1
abl1_decoy_009492,0,-2.64,1,10,1
abl1_decoy_009493,0,-3.23,1,10,1
abl1_decoy_009494,0,-1.9,1,10,1
abl1_decoy_009495,0,-2.93,1,10,1
abl1_decoy_009496,0,-3.67,1,10,1
abl1_decoy_009497,0,-3.61,1,10,1
abl1_decoy_009498,0,-2.5,1,10,1
abl1_decoy_009499,0,-2.76,1,10,1
abl1_decoy_009500,0,-3.33,1,10,1
abl1_decoy_009501,0,-4.48,1,10,1
abl1_decoy_009502,0,-2.08,1,10,1
abl1_decoy_009503,0,-3.63,1,10,1
abl1_decoy_009504,0,-3.32,1,10,1
abl1_decoy_009505,0,-2.49,1,10,1
abl1_decoy_009506,0,-2.97,1,10,1
abl1_decoy_009507,0,-1.09,1,10,1
abl1_decoy_009508,0,-2.31,1,10,1
abl1_decoy_009509,0,-3.16,1,10,1
abl1_decoy_009510,0,-3.67,1,10,1
abl1_decoy_009511,0,-2.51,1,10,1
abl1_decoy_009512,0,-3.02,1,10,1
abl1_decoy_009513,0,-1.88,1,10,1
abl1_decoy_009514,0,-3.0,1,10,1
abl1_decoy_009515,0,-3.0,1,10,1
abl1_decoy_009516,0,-3.46,1,10,1
abl1_decoy_009517,0,-3.92,1,10,1
abl1_decoy_009518,0,-3.34,1,10,1
abl1_decoy_009519,0,-3.02,1,10,1
abl1_decoy_009520,0,-3.3,1,10,1
abl1_decoy_009521,0,-1.54,1,10,1
abl1_decoy_009522,0,-2.03,1,10,1
abl1_decoy_009523,0,-2.77,1,10,1
abl1_decoy_009524,0,-3.59,1,10,1
abl1_decoy_009525,0,-3.47,1,10,1
abl1_decoy_009526,0,-3.5,1,10,1
abl1_decoy_009527,0,-3.27,1,10,1
abl1_decoy_009528,0,-2.93,1,10,1
abl1_decoy_009529,0,-3.18,1,10,1
abl1_decoy_009530,0,-3.23,1,10,1
abl1_decoy_009531,0,-2.86,1,10,1
abl1_decoy_009532,0,-2.69,1,10,1
abl1_decoy_009533,0,-2.37,1,10,1
abl1_decoy_009534,0,-1.77,1,10,1
abl1_decoy_009535,0,-3.46,1,10,1
abl1_decoy_009536,0,-3.63,1,10,1
abl1_decoy_009537,0,-2.68,1,10,1
abl1_decoy_009538,0,-2.86,1,10,1
abl1_decoy_009539,0,-3.93,1,10,1
abl1_decoy_009540,0,-2.08,1,10,1
abl1_decoy_009541,0,-4.29,1,10,1
abl1_decoy_009542,0,-1.43,1,10,1
abl1_decoy_009543,0,-3.36,1,10,1
abl1_decoy_009544,0,-4.15,1,10,1
abl1_decoy_009545,0,-2.48,1,10,1
abl1_decoy_009546,0,-2.82,1,10,1
abl1_decoy_009547,0,-2.61,1,10,1
abl1_decoy_009548,0,-3.71,1,10,1
abl1_decoy_009549,0,-3.77,1,10,1
abl1_decoy_009550,0,-1.37,1,10,1
abl1_decoy_009551,0,-3.23,1,10,1
abl1_decoy_009552,0,-2.96,1,10,1
abl1_decoy_009553,0,-1.27,1,10,1
abl1_decoy_009554,0,,0,0,
abl1_decoy_009555,0,-2.47,1,10,1
abl1_decoy_009556,0,-3.06,1,10,1
abl1_decoy_009557,0,-3.22,1,10,1
abl1_decoy_009558,0,-3.76,1,10,1
abl1_decoy_009559,0,-1.92,1,10,1
abl1_decoy_009560,0,-2.53,1,10,1
abl1_decoy_009561,0,-2.35,1,10,1
abl1_decoy_009562,0,-4.73,1,10,1
abl1_decoy_009563,0,-3.27,1,10,1
abl1_decoy_009564,0,-2.77,1,10,1
abl1_decoy_009565,0,-2.73,1,10,1
abl1_decoy_009566,0,-4.05,1,10,1
abl1_decoy_009567,0,-2.55,1,10,1
abl1_decoy_009568,0,-1.28,1,10,1
abl1_decoy_009569,0,-3.5,1,10,1
abl1_decoy_009570,0,-2.45,1,10,1
abl1_decoy_009571,0,-2.19,1,10,1
abl1_decoy_009572,0,-2.59,1,10,1
abl1_decoy_009573,0,-2.79,1,10,1
abl1_decoy_009574,0,-3.68,1,10,1
abl1_decoy_009575,0,-2.27,1,10,1
abl1_decoy_009576,0,-1.86,1,10,1
abl1_decoy_009577,0,-3.3,1,10,1
abl1_decoy_009578,0,-1.95,1,10,1
abl1_decoy_009579,0,-3.51,1,10,1
abl1_decoy_009580,0,-2.39,1,10,1
abl1_decoy_009581,0,,0,0,
abl1_decoy_009582,0,-2.47,1,10,1
abl1_decoy_009583,0,-1.62,1,10,1
abl1_decoy_009584,0,-1.83,1,10,1
abl1_decoy_009585,0,-2.31,1,10,1
abl1_decoy_009586,0,-2.22,1,10,1
abl1_decoy_009587,0,-1.84,1,10,1
abl1_decoy_009588,0,-1.94,1,10,1
abl1_decoy_009589,0,-2.17,1,10,1
abl1_decoy_009590,0,-3.12,1,10,1
abl1_decoy_009591,0,-2.96,1,10,1
abl1_decoy_009592,0,-0.5,1,10,1
abl1_decoy_009593,0,-1.93,1,10,1
abl1_decoy_009594,0,-2.21,1,10,1
abl1_decoy_009595,0,-2.79,1,10,1
abl1_decoy_009596,0,-2.43,1,10,1
abl1_decoy_009597,0,-2.15,1,10,1
abl1_decoy_009598,0,-1.58,1,10,1
abl1_decoy_009599,0,-2.69,1,10,1
abl1_decoy_009600,0,-2.43,1,10,1
abl1_decoy_009601,0,-3.63,1,10,1
abl1_decoy_009602,0,-3.47,1,10,1
abl1_decoy_009603,0,-1.69,1,10,1
abl1_decoy_009604,0,-3.25,1,10,1
abl1_decoy_009605,0,-1.91,1,10,1
abl1_decoy_009606,0,-1.84,1,10,1
abl1_decoy_009607,0,-2.06,1,10,1
abl1_decoy_009608,0,-1.43,1,10,1
abl1_decoy_009609,0,-2.48,1,10,1
abl1_decoy_009610,0,-3.57,1,10,1
abl1_decoy_009611,0,-2.31,1,10,1
abl1_decoy_009612,0,-2.64,1,10,1
abl1_decoy_009613,0,-2.31,1,10,1
abl1_decoy_009614,0,-2.69,1,10,1
abl1_decoy_009615,0,-2.14,1,10,1
abl1_decoy_009616,0,-1.38,1,10,1
abl1_decoy_009617,0,-2.59,1,10,1
abl1_decoy_009618,0,-1.98,1,10,1
abl1_decoy_009619,0,-2.33,1,10,1
abl1_decoy_009620,0,-2.99,1,10,1
abl1_decoy_009621,0,-1.61,1,10,1
abl1_decoy_009622,0,-3.8,1,10,1
abl1_decoy_009623,0,-3.03,1,10,1
abl1_decoy_009624,0,-2.29,1,10,1
abl1_decoy_009625,0,-4.12,1,10,1
abl1_decoy_009626,0,-2.72,1,10,1
abl1_decoy_009627,0,-1.89,1,10,1
abl1_decoy_009628,0,-3.01,1,10,1
abl1_decoy_009629,0,-2.42,1,10,1
abl1_decoy_009630,0,-1.44,1,10,1
abl1_decoy_009631,0,-1.83,1,10,1
abl1_decoy_009632,0,-1.55,1,10,1
abl1_decoy_009633,0,-2.34,1,10,1
abl1_decoy_009634,0,-2.81,1,10,1
abl1_decoy_009635,0,-2.11,1,10,1
