complex_name,protein_path,protein_sequence,ligand_description
wee1_decoy_005415,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(F)c([H])c(C([H])([H])n2nc(C([H])([H])[H])c(N([H])C(=S)N([H])c3c([H])c([H])c(S(=O)(=O)N4[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]4([H])C([H])([H])[H])c([H])c3[H])c2C([H])([H])[H])c1[H]
wee1_decoy_005416,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/C#N)C(=O)N([H])c1sc2c(c1C(=O)N([H])C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1c([H])c([H])c([H])c(Oc2c([H])c([H])c([H])c([H])c2[H])c1[H]
wee1_decoy_005417,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C([H])([H])C([H])([H])[H])c([H])c2c(C([H])([H])[H])c(C(=O)N([H])c3sc4c(c3C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])S(=O)(=O)C3([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C4([H])[H])oc2c1[H]
wee1_decoy_005418,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc1C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H]
wee1_decoy_005419,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N([H])/N=C2/c3c(oc(C(=O)N([H])c4c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F
wee1_decoy_005420,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nn2c(c1C(=O)N([H])c1c([H])c([H])c([H])c(C(F)(F)F)c1[H])N([H])[C@@]([H])(c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])C([H])([H])[C@]2([H])C(F)(F)F
wee1_decoy_005421,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([N+](=O)[O-])c([H])c(C(=O)N([H])C(=S)N([H])c2sc3c(c2C#N)C([H])([H])C([H])([H])[C@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c1N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
wee1_decoy_005422,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([N+](=O)[O-])c([H])c1C(=O)N([H])C(=S)N([H])c1sc2c(c1C#N)C([H])([H])C([H])([H])[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H]
wee1_decoy_005423,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])N(S(=O)(=O)c1c([H])c(C([H])([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])[H])[C@]2([H])C([H])([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_005424,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(=O)N([H])c1sc2c(c1C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H]
wee1_decoy_005425,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N([H])C(=O)N2C([H])([H])C([H])([H])N(c3c(Cl)c(Cl)c(C#N)c(Cl)[n+]3[H])C([H])([H])C2([H])[H])c1Cl
wee1_decoy_005426,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C([H])([H])[C@@]2([H])C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C(=O)N2C([H])([H])c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c3C([H])([H])C2([H])[H])noc1-c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
wee1_decoy_005427,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1nc2c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c([H])c1[C@@]([H])(c1nnnn1C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[N@+]([H])(C([H])([H])c1oc([H])c([H])c1[H])C([H])([H])c1c([H])nc([H])c([H])c1[H]
wee1_decoy_005428,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[N@@+]2([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c31)[C@@]1([H])C(=O)N(c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])C(=O)[C@@]1([H])[C@@]2([H])C(=O)N([H])c1c([H])c([H])c(Cl)c([H])c1[H]
wee1_decoy_005429,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@@]4([H])C([H])([H])C([H])=C(C(=O)C([H])([H])[C@]5([H])c6c(OC([H])([H])[H])c7c(c([H])c6C([H])([H])C([H])([H])[N@@+]5([H])C([H])([H])[H])OC([H])([H])O7)[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]
wee1_decoy_005430,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1C(=O)N([H])c1sc2c(c1C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C2([H])[H]
wee1_decoy_005431,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])[n+]([H])c(N2C([H])([H])C([H])([H])N(c3nc(C([H])([H])[H])nc4sc(C(=O)N([H])c5c([H])c([H])c6c(c5[H])OC([H])([H])C([H])([H])O6)c(C([H])([H])[H])c34)C([H])([H])C2([H])[H])c1[H]
wee1_decoy_005432,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])[N+]([H])([C@]45C([H])([H])[C@@]6([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C6([H])[H])C4([H])[H])C5([H])[H])C([H])([H])C3([H])[H])c2[H])c([H])c([N+](=O)[O-])c1[H]
wee1_decoy_005433,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@]1([H])C([H])([H])C([H])([H])[N@@+]([H])(C2([H])C([H])([H])C([H])([H])N(c3nc(-c4sc(C([H])([H])[H])c([H])c4[H])c([H])c([H])c3C(=O)N([H])C([H])([H])[C@]3([H])C([H])([H])[C@@]4([H])C([H])=C([H])[C@]3([H])C43C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
wee1_decoy_005434,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N([H])[C@@]2([H])C([H])([H])[C@@]([H])(c3nc(-c4c([H])c([H])c(OC(F)(F)F)c([H])c4[H])no3)[N@+]([H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1Cl
wee1_decoy_005435,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[N+](=O)[O-])c1c([H])c([H])c(OC([H])([H])C([H])([H])[H])c(C([H])([H])[N@+]2([H])C([H])([H])[C@@]3([H])c4c([H])c([H])c([H])c(=O)n4C([H])([H])[C@]([H])(C3([H])[H])C2([H])[H])c1[H]
wee1_decoy_005436,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])Oc2c(Br)c([H])c(C([H])([H])[N+]([H])([H])C([H])([H])c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)c([H])c2OC([H])([H])[H])c([H])c2c1OC([H])([H])C([H])([H])O2
wee1_decoy_005437,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])c1nc2sc3c(c2c(=O)n1-c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C3([H])[H])c1c([H])c([H])c(F)c([H])c1[H]
wee1_decoy_005438,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2noc(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])[C@@]4([H])c5c([H])c(OC([H])([H])[H])c([H])c([H])c5OC(C([H])([H])[H])(C([H])([H])[H])C4([H])[H])C([H])([H])C3([H])[H])n2)c([H])c([H])c1OC([H])([H])[H]
wee1_decoy_005439,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2noc(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])c4c([H])c([H])c(S(=O)(=O)N5C([H])([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])n2)c([H])c([H])c1F
wee1_decoy_005440,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c([H])c(-c2noc(C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])c4sc5c(c4C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])C3([H])[H])n2)c1[H]
wee1_decoy_005441,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@@]2([H])N([H])c3c([H])c(C(=O)N4C([H])([H])C([H])([H])[N+]([H])([C@]5([H])[C@@]6([H])C([H])([H])[C@]7([H])C([H])([H])[C@]([H])(C6([H])[H])C([H])([H])[C@@]5([H])C7([H])[H])C([H])([H])C4([H])[H])nn3[C@]([H])(C(F)(F)F)C2([H])[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
wee1_decoy_005442,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]2([H])N([H])c3c([H])c(C(=O)N4C([H])([H])C([H])([H])[N+]([H])([C@]5([H])[C@@]6([H])C([H])([H])[C@]7([H])C([H])([H])[C@]([H])(C6([H])[H])C([H])([H])[C@@]5([H])C7([H])[H])C([H])([H])C4([H])[H])nn3[C@@]([H])(C(F)(F)F)C2([H])[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
wee1_decoy_005443,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]N(C(=O)C([H])([H])[N+]1([H])C([H])([H])C([H])([H])N(c2nc(SC([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])nc3sc(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c23)C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_005444,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)N2C([H])([H])C([H])([H])N(c3nc(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])nc4sc5c(c34)C([H])([H])C([H])([H])C([H])([H])C5([H])[H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
wee1_decoy_005445,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C3=C(C(=O)OC([H])([H])C([H])([H])[H])[C@]([H])(c4c([H])c([H])c(F)c([H])c4[H])N([H])C(=O)N3C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F
wee1_decoy_005446,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C3=C(C(=O)OC([H])([H])C([H])([H])[H])[C@]([H])(c4c([H])c([H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])N([H])C(=O)N3C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F
wee1_decoy_005447,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(N2C([H])([H])C([H])([H])[N+]([H])(C([H])([H])c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)C([H])([H])C2([H])[H])nc(SC([H])([H])c2oc(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])nc1C([H])([H])[H]
wee1_decoy_005448,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(OC([H])([H])C([H])([H])[H])c([H])c2sc(N([H])C(=O)C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(n4nnc5c([H])c(C(F)(F)F)c([H])c([H])c54)C([H])([H])C3([H])[H])nc2c1[H]
wee1_decoy_005449,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C(C(=O)N2C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])N([H])N2C1=[N+]([H])[C@@]([H])(C1(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[C@@]2([H])C(F)(F)F
wee1_decoy_005450,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])c3c([H])c([H])c4nc(N5C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])sc4c3[H])C2([H])[H])c([H])c1[H]
wee1_decoy_005451,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])c([H])c([H])c1C(=O)N([H])c1c([H])c([H])c2nc(N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])sc2c1[H]
wee1_decoy_005452,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2noc(C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])[C@]([H])(c4c([H])c([H])c(N5C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c4[H])C([H])([H])[H])C3([H])[H])n2)c([H])c([H])c1OC([H])([H])[H]
wee1_decoy_005453,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2noc(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])[C@@]4([H])c5c([H])c(C([H])([H])[H])c([H])c([H])c5OC(C([H])([H])[H])(C([H])([H])[H])C4([H])[H])C3([H])[H])n2)c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
wee1_decoy_005454,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2noc(C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])c4c([H])c([N+](=O)[O-])c([H])c([H])c4OC([H])([H])[H])C3([H])[H])n2)c([H])c([H])c1Br
wee1_decoy_005455,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2noc(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])c4c([H])c([N+](=O)[O-])c([H])c([H])c4OC([H])([H])[H])C3([H])[H])n2)c([H])c([H])c1Br
wee1_decoy_005456,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(Br)c([H])c(Br)c([H])c1/C([H])=N/N1C(=S)[N+]([H])=N[C@@]1([H])c1c([H])c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
wee1_decoy_005457,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(Br)c([H])c(Br)c([H])c1/C([H])=N/N1C(=S)[N+]([H])=N[C@]1([H])c1c([H])c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
wee1_decoy_005458,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C(S(=O)(=O)Oc2c([H])c([H])c([H])c([H])c2[H])C(OC([H])([H])C([H])([H])[H])=C([H])[C@]2([H])C([H])([H])[C@@]3([H])C([H])([H])O[P@](=O)(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])N([H])[N@+]3([H])C([H])([H])[C@]12[H]
wee1_decoy_005459,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(OS(=O)(=O)c2c([H])c([H])c(N3C([H])([H])C([H])([H])[N+]([H])([H])[C@@]([H])(S(=O)(=O)Oc4c([H])c([H])c([H])c([H])c4[H])C3([H])[H])c(C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H]
wee1_decoy_005460,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(-c2sc(C([H])([H])N([H])C(=O)[C@]3([H])C([H])([H])N(C(=O)c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4[H])C([H])([H])C34C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C4([H])[H])c([H])c2[H])c([H])c([H])c1[H]
wee1_decoy_005461,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(N([H])C(=O)[C@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c(Cl)c3Cl)C([H])([H])C23C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_005462,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(N([H])C(=O)[C@@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c4c3-c3c([H])c([H])c([H])c([H])c3C4=O)C([H])([H])C23C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])c(F)c1[H]
wee1_decoy_005463,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2c1C([H])([H])C(=O)N([H])/N=C1/c2c(oc(C(=O)N(C([H])([H])[H])[C@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c2C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_005464,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(-c2c([H])c([H])c(F)c([H])c2[H])nc(C([H])([H])[N+]([H])([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])N(C(=O)C([H])([H])c3c(F)c([H])c([H])c4c([H])c([H])c(OC([H])([H])[H])nc34)C2([H])[H])c([H])c1[H]
wee1_decoy_005465,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/N=C1C(=C(/[H])c2c([H])c(Cl)c(OC(=O)c3oc([H])c([H])c3[H])c(OC([H])([H])[H])c2[H])\C(=O)N=C2SN=C(SC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N2\1
wee1_decoy_005466,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/N=C1C(=C(/[H])c2c([H])c([H])c([H])n2-c2c([H])c([H])c(OC([H])([H])[H])c(Cl)c2[H])/C(=O)N=C2SC(C([H])([H])Oc3c([H])c([H])c([H])c([H])c3C([H])([H])[H])=NN2/1
wee1_decoy_005467,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([H])c(C([H])([H])N2C(=O)[C@@]([H])([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[N+]([H])([H])C23C([H])([H])C([H])([H])N(S(=O)(=O)c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])C([H])([H])C3([H])[H])c([H])c1[H]
wee1_decoy_005468,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])[N+]([H])(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c(N([H])C(=O)C([H])([H])Sc2nnc(-c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])o2)c1[H]
wee1_decoy_005469,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N2C(=O)N3C([H])([H])C([H])([H])C4=c5c([H])c(OC([H])([H])[H])c([H])c([H])c5=[N+]([H])[C@@]4([H])[C@@]3(C([H])([H])[H])C2=O)c(C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
wee1_decoy_005470,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N2C(=O)N3C([H])([H])C([H])([H])C4=c5c([H])c(OC([H])([H])[H])c([H])c([H])c5=[N+]([H])[C@]4([H])[C@@]3(C([H])([H])[H])C2=O)c(C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
wee1_decoy_005471,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2N2C(=O)N3[C@]([H])(C2=O)C([H])([H])C2=c4c([H])c([H])c([H])c([H])c4=[N+]([H])[C@]2([H])[C@@]3([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
wee1_decoy_005472,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@@]2([H])N3C(=O)N(c4c([H])c([H])c([H])c([H])c4C(=O)N([H])C([H])([H])[C@@]4([H])OC([H])([H])C([H])([H])C4([H])[H])C(=O)[C@]3([H])C([H])([H])C3=c4c([H])c([H])c([H])c([H])c4=[N+]([H])[C@@]32[H])c([H])c1[H]
wee1_decoy_005473,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1N1C(=O)N2[C@]([H])(C1=O)C([H])([H])C1=c3c([H])c([H])c([H])c([H])c3=[N+]([H])[C@]1([H])[C@@]2([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
wee1_decoy_005474,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]1([H])[C@]([H])([C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])c3sc(C([H])([H])S(=O)(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nc3[C@@]([H])(C([H])([H])[H])[C@@]21[H]
